0	0	66723790.000000	2.797288e-05	-2.338083e-06
0	1	66717073.000000	2.802457e-05	-7.713292e-06
0	2	66499995.000000	2.822256e-05	-1.311034e-05
0	3	66011835.000000	2.836302e-05	-1.850990e-05
0	4	65645537.000000	2.854465e-05	-2.390893e-05
0	5	64785701.000000	2.872130e-05	-2.930710e-05
0	6	63878799.000000	2.893067e-05	-3.470539e-05
0	7	62670751.000000	2.917093e-05	-4.010337e-05
0	8	61288364.000000	2.943648e-05	-4.550118e-05
0	9	59809432.000000	2.970744e-05	-5.090036e-05
0	10	57950809.000000	2.995374e-05	-5.629805e-05
0	11	56013139.000000	3.023265e-05	-6.169685e-05
0	12	54032922.000000	3.048881e-05	-6.709402e-05
0	13	51956600.000000	3.073632e-05	-7.249349e-05
0	14	49720934.000000	3.100152e-05	-7.789179e-05
0	15	47437113.000000	3.127452e-05	-8.328848e-05
0	16	44926933.000000	3.156864e-05	-8.868743e-05
0	17	42522769.000000	3.189790e-05	-9.408343e-05
0	18	40054456.000000	3.212014e-05	-9.948400e-05
0	19	37590346.000000	3.253979e-05	-1.048818e-04
0	20	35185031.000000	3.282992e-05	-1.102824e-04
0	21	32868654.000000	3.309376e-05	-1.156777e-04
0	22	30492024.000000	3.339799e-05	-1.210781e-04
0	23	28186627.000000	3.368134e-05	-1.264738e-04
0	24	25918994.000000	3.395540e-05	-1.318748e-04
0	25	23864373.000000	3.423653e-05	-1.372742e-04
0	26	21843497.000000	3.462683e-05	-1.426686e-04
0	27	19953232.000000	3.503898e-05	-1.480688e-04
0	28	18189257.000000	3.544615e-05	-1.534666e-04
0	29	16482004.000000	3.570973e-05	-1.588665e-04
0	30	14826270.000000	3.605283e-05	-1.642612e-04
0	31	13335579.000000	3.646897e-05	-1.696655e-04
0	32	12037017.000000	3.686058e-05	-1.750642e-04
0	33	10737833.000000	3.722302e-05	-1.804552e-04
0	34	9617528.000000	3.775700e-05	-1.858610e-04
0	35	8588237.000000	3.799988e-05	-1.912617e-04
0	36	7644969.000000	3.852010e-05	-1.966539e-04
0	37	6791929.000000	3.907132e-05	-2.020613e-04
0	38	6073090.000000	3.958058e-05	-2.074593e-04
0	39	5417453.000000	4.007721e-05	-2.128603e-04
0	40	4811008.000000	4.086361e-05	-2.182523e-04
0	41	4275800.000000	4.142865e-05	-2.236569e-04
0	42	3829819.000000	4.171902e-05	-2.290631e-04
0	43	3435149.000000	4.247983e-05	-2.344612e-04
0	44	3081307.000000	4.321338e-05	-2.398618e-04
0	45	2765662.000000	4.397364e-05	-2.452676e-04
0	46	2497282.000000	4.471688e-05	-2.506625e-04
0	47	2274302.000000	4.538721e-05	-2.560722e-04
0	48	2067497.000000	4.653913e-05	-2.614665e-04
0	49	1869158.000000	4.718930e-05	-2.668710e-04
0	50	1717834.000000	4.786383e-05	-2.722734e-04
0	51	1587981.000000	4.896441e-05	-2.776839e-04
0	52	1491898.000000	5.015713e-05	-2.830904e-04
0	53	1410664.000000	5.122046e-05	-2.884808e-04
0	54	1304328.000000	5.215647e-05	-2.938807e-04
0	55	1230355.000000	5.310201e-05	-2.992890e-04
0	56	1161448.000000	5.386281e-05	-3.046915e-04
0	57	1108858.000000	5.467482e-05	-3.100870e-04
0	58	1062272.000000	5.589158e-05	-3.154958e-04
0	59	1014476.000000	5.629067e-05	-3.208918e-04
0	60	985354.000000	5.737658e-05	-3.262971e-04
0	61	952777.000000	5.875426e-05	-3.316939e-04
0	62	913228.000000	5.963143e-05	-3.371008e-04
0	63	876756.000000	6.014180e-05	-3.424991e-04
0	64	839877.000000	6.097125e-05	-3.478865e-04
0	65	816394.000000	6.150069e-05	-3.533190e-04
0	66	801219.000000	6.216542e-05	-3.587082e-04
0	67	780708.000000	6.346929e-05	-3.641126e-04
0	68	763191.000000	6.467817e-05	-3.695006e-04
0	69	733553.000000	6.564035e-05	-3.748988e-04
0	70	703106.000000	6.642578e-05	-3.802987e-04
0	71	671652.000000	6.724119e-05	-3.857128e-04
0	72	664048.000000	6.882977e-05	-3.910960e-04
0	73	634471.000000	7.017791e-05	-3.964950e-04
