0	-0.025911	-0.025911
0.1	-0.026537	-0.025286
0.2	-0.027165	-0.024667
0.3	-0.027791	-0.024047
0.4	-0.028413	-0.023431
0.5	-0.029037	-0.022813
0.6	-0.029662	-0.022193
0.7	-0.03028	-0.021571
0.8	-0.0309	-0.020957
0.9	-0.031514	-0.020344
1	-0.032124	-0.019735
1.1	-0.032726	-0.019124
1.2	-0.033329	-0.018515
1.3	-0.033937	-0.01791
1.4	-0.034536	-0.017301
1.5	-0.035137	-0.016689
1.6	-0.035745	-0.016074
1.7	-0.036343	-0.015462
1.8	-0.036943	-0.014854
1.9	-0.037548	-0.014246
2	-0.038149	-0.013637
2.1	-0.038747	-0.013025
2.2	-0.039346	-0.01241
2.3	-0.039945	-0.011795
2.4	-0.040537	-0.011181
2.5	-0.041133	-0.010571
2.6	-0.041734	-0.0099597
2.7	-0.042333	-0.0093485
2.8	-0.042932	-0.0087319
2.9	-0.043534	-0.0081233
3	-0.044132	-0.0075028
3.1	-0.044735	-0.0068796
3.2	-0.045336	-0.0062566
3.3	-0.045933	-0.0056364
3.4	-0.046535	-0.0050138
3.5	-0.047144	-0.0043952
3.6	-0.047754	-0.0037734
3.7	-0.04836	-0.003153
3.8	-0.048969	-0.0025298
3.9	-0.049576	-0.0019054
4	-0.050178	-0.0012827
4.1	-0.050782	-0.0006583
4.2	-0.051389	-3.7284e-05
4.3	-0.051994	0.0005839
4.4	-0.05259	0.0012125
4.5	-0.053183	0.0018386
4.6	-0.053771	0.0024721
4.7	-0.054359	0.0031096
4.8	-0.054948	0.0037458
4.9	-0.055536	0.0043825
5	-0.056116	0.0050225
5.1	-0.056694	0.0056633
5.2	-0.057274	0.0063063
5.3	-0.057855	0.006958
5.4	-0.058428	0.007621
5.5	-0.059004	0.0082806
5.6	-0.059576	0.008932
5.7	-0.060143	0.0095782
5.8	-0.060716	0.010229
5.9	-0.061288	0.010868
6	-0.061867	0.011511
6.1	-0.062443	0.012154
6.2	-0.063019	0.012796
6.3	-0.063597	0.013438
6.4	-0.064169	0.014078
6.5	-0.064735	0.014711
6.6	-0.065302	0.01535
6.7	-0.065877	0.015995
6.8	-0.066445	0.016643
6.9	-0.067012	0.017292
7	-0.067577	0.017945
7.1	-0.068135	0.018601
7.2	-0.068691	0.019252
7.3	-0.06925	0.019903
7.4	-0.069809	0.020555
7.5	-0.070372	0.021203
7.6	-0.070933	0.021856
7.7	-0.07149	0.022509
7.8	-0.07204	0.023168
7.9	-0.072592	0.023824
8	-0.073148	0.024478
8.1	-0.073702	0.025134
8.2	-0.074254	0.025788
8.3	-0.074801	0.026451
8.4	-0.075337	0.027111
8.5	-0.075874	0.027774
8.6	-0.076409	0.028436
8.7	-0.076949	0.029096
8.8	-0.077495	0.029761
8.9	-0.078032	0.030425
9	-0.078568	0.03109
9.1	-0.079109	0.031761
9.2	-0.079655	0.032433
9.3	-0.080197	0.033109
9.4	-0.080736	0.033785
9.5	-0.08127	0.034458
9.6	-0.081798	0.035132
9.7	-0.082323	0.035803
9.8	-0.082849	0.036478
9.9	-0.083372	0.037156
10	-0.083898	0.03783
10.1	-0.084427	0.03851
10.2	-0.084952	0.039187
10.3	-0.085472	0.039867
10.4	-0.085995	0.040549
10.5	-0.086525	0.041226
10.6	-0.087059	0.041897
10.7	-0.087588	0.042572
10.8	-0.088109	0.043241
10.9	-0.088632	0.043904
11	-0.089146	0.044569
11.1	-0.089661	0.045231
11.2	-0.090166	0.045891
11.3	-0.090678	0.046546
11.4	-0.091181	0.047201
11.5	-0.09169	0.047852
11.6	-0.092186	0.048503
11.7	-0.092671	0.049158
11.8	-0.093163	0.049814
11.9	-0.093653	0.050471
12	-0.094148	0.051131
12.1	-0.094637	0.051788
12.2	-0.095127	0.052438
12.3	-0.095615	0.05309
12.4	-0.096105	0.053741
12.5	-0.0966	0.054388
12.6	-0.097096	0.05503
12.7	-0.097588	0.055674
12.8	-0.098083	0.056321
12.9	-0.098573	0.056969
13	-0.099066	0.057608
13.1	-0.099557	0.058248
13.2	-0.10005	0.058883
13.3	-0.10054	0.059518
13.4	-0.10104	0.060151
13.5	-0.10153	0.060779
13.6	-0.10202	0.061409
13.7	-0.10251	0.062041
13.8	-0.103	0.06268
13.9	-0.10349	0.063313
14	-0.10398	0.063942
14.1	-0.10448	0.064575
14.2	-0.10497	0.065201
14.3	-0.10546	0.065829
14.4	-0.10595	0.066459
14.5	-0.10644	0.067095
14.6	-0.10692	0.067737
14.7	-0.1074	0.068383
14.8	-0.10788	0.069022
14.9	-0.10837	0.069665
15	-0.10886	0.07031
15.1	-0.10934	0.07096
15.2	-0.10982	0.071612
15.3	-0.11031	0.072261
15.4	-0.11079	0.07291
15.5	-0.11127	0.073549
15.6	-0.11176	0.074184
15.7	-0.11225	0.074819
15.8	-0.11274	0.075458
15.9	-0.11322	0.076102
16	-0.11372	0.076745
16.1	-0.11421	0.077388
16.2	-0.11471	0.078029
16.3	-0.11521	0.078665
16.4	-0.11572	0.079299
16.5	-0.11623	0.079932
16.6	-0.11674	0.080569
16.7	-0.11724	0.081205
16.8	-0.11775	0.081844
16.9	-0.11825	0.082483
17	-0.11876	0.083124
17.1	-0.11926	0.083766
17.2	-0.11977	0.084406
17.3	-0.12028	0.085055
17.4	-0.12079	0.085705
17.5	-0.12129	0.086359
17.6	-0.1218	0.087012
17.7	-0.12231	0.087663
17.8	-0.12283	0.08831
17.9	-0.12335	0.088962
18	-0.12386	0.089608
18.1	-0.12438	0.090246
18.2	-0.12489	0.090887
18.3	-0.1254	0.091534
18.4	-0.12591	0.092187
18.5	-0.12642	0.092837
18.6	-0.12694	0.093487
18.7	-0.12744	0.094128
18.8	-0.12796	0.094771
18.9	-0.12847	0.09542
19	-0.12899	0.096073
19.1	-0.12951	0.096726
19.2	-0.13002	0.097381
19.3	-0.13053	0.09804
19.4	-0.13104	0.098704
19.5	-0.13154	0.099356
19.6	-0.13204	0.10001
19.7	-0.13254	0.10067
19.8	-0.13304	0.10133
19.9	-0.13353	0.102
20	-0.13402	0.10268
20.1	-0.13452	0.10336
20.2	-0.13502	0.10404
20.3	-0.13552	0.10471
20.4	-0.13602	0.1054
20.5	-0.13653	0.10607
20.6	-0.13703	0.10675
20.7	-0.13753	0.10743
20.8	-0.13802	0.10811
20.9	-0.13853	0.10879
21	-0.13903	0.10946
21.1	-0.13953	0.11013
21.2	-0.14003	0.1108
21.3	-0.14052	0.11147
21.4	-0.14101	0.11213
21.5	-0.1415	0.1128
21.6	-0.14198	0.11347
21.7	-0.14247	0.11413
21.8	-0.14296	0.1148
21.9	-0.14344	0.11548
22	-0.14393	0.11615
22.1	-0.14441	0.11682
22.2	-0.1449	0.1175
22.3	-0.14539	0.11817
22.4	-0.14588	0.11885
22.5	-0.14636	0.11953
22.6	-0.14683	0.12022
22.7	-0.14731	0.12091
22.8	-0.14779	0.1216
22.9	-0.14827	0.12229
23	-0.14873	0.12298
23.1	-0.14919	0.12367
23.2	-0.14965	0.12436
23.3	-0.15012	0.12504
23.4	-0.15058	0.12573
23.5	-0.15104	0.12641
23.6	-0.15151	0.12709
23.7	-0.15197	0.12777
23.8	-0.15244	0.12844
23.9	-0.15289	0.12912
24	-0.15335	0.12979
24.1	-0.15382	0.13045
24.2	-0.15427	0.13112
24.3	-0.15472	0.1318
24.4	-0.15516	0.13248
24.5	-0.15562	0.13316
24.6	-0.15607	0.13384
24.7	-0.15651	0.13451
24.8	-0.15697	0.13519
24.9	-0.15742	0.13587
25	-0.15788	0.13655
25.1	-0.15833	0.13724
25.2	-0.15879	0.13793
25.3	-0.15925	0.13862
25.4	-0.15972	0.1393
25.5	-0.16018	0.13999
25.6	-0.16064	0.14067
25.7	-0.16111	0.14134
25.8	-0.16157	0.14202
25.9	-0.16202	0.14269
26	-0.16248	0.14337
26.1	-0.16295	0.14405
26.2	-0.16341	0.14472
26.3	-0.16388	0.1454
26.4	-0.16435	0.14609
26.5	-0.16482	0.14676
26.6	-0.16528	0.14744
26.7	-0.16574	0.14812
26.8	-0.1662	0.14881
26.9	-0.16666	0.14948
27	-0.16712	0.15014
27.1	-0.16759	0.15081
27.2	-0.16805	0.15148
27.3	-0.16851	0.15214
27.4	-0.16897	0.15279
27.5	-0.16943	0.15344
27.6	-0.16987	0.15408
27.7	-0.17032	0.15473
27.8	-0.17076	0.15537
27.9	-0.17121	0.15602
28	-0.17166	0.15667
28.1	-0.1721	0.15733
28.2	-0.17255	0.15799
28.3	-0.173	0.15866
28.4	-0.17344	0.15932
28.5	-0.17388	0.15998
28.6	-0.17432	0.16065
28.7	-0.17475	0.16132
28.8	-0.17519	0.162
28.9	-0.17563	0.16268
29	-0.17606	0.16336
29.1	-0.17649	0.16403
29.2	-0.17693	0.1647
29.3	-0.17737	0.16537
29.4	-0.1778	0.16605
29.5	-0.17823	0.16672
29.6	-0.17866	0.1674
29.7	-0.17909	0.16807
29.8	-0.17952	0.16875
29.9	-0.17995	0.16941
30	-0.18038	0.17008
30.1	-0.1808	0.17075
30.2	-0.18122	0.17143
30.3	-0.18165	0.17211
30.4	-0.18208	0.17278
30.5	-0.18252	0.17345
30.6	-0.18295	0.17413
30.7	-0.18337	0.17482
30.8	-0.1838	0.17551
30.9	-0.18422	0.17619
31	-0.18465	0.17686
31.1	-0.18507	0.17753
31.2	-0.18549	0.1782
31.3	-0.18592	0.17887
31.4	-0.18634	0.17955
31.5	-0.18676	0.18023
31.6	-0.18719	0.18092
31.7	-0.18761	0.18161
31.8	-0.18804	0.1823
31.9	-0.18846	0.18298
32	-0.18889	0.18366
32.1	-0.18931	0.18434
32.2	-0.18975	0.18501
32.3	-0.19017	0.18568
32.4	-0.1906	0.18634
32.5	-0.19103	0.18701
32.6	-0.19146	0.18767
32.7	-0.19189	0.18835
32.8	-0.19232	0.18902
32.9	-0.19275	0.18969
33	-0.19317	0.19037
33.1	-0.19359	0.19103
33.2	-0.194	0.1917
33.3	-0.19441	0.19237
33.4	-0.19482	0.19304
33.5	-0.19523	0.19372
33.6	-0.19564	0.19439
33.7	-0.19604	0.19506
33.8	-0.19645	0.19573
33.9	-0.19685	0.1964
34	-0.19725	0.19707
34.1	-0.19765	0.19773
34.2	-0.19805	0.19838
34.3	-0.19846	0.19902
34.4	-0.19886	0.19967
34.5	-0.19927	0.20032
34.6	-0.19969	0.20097
34.7	-0.2001	0.20161
34.8	-0.20051	0.20225
34.9	-0.20093	0.20289
35	-0.20135	0.20354
35.1	-0.20177	0.20418
35.2	-0.2022	0.20481
35.3	-0.20262	0.20544
35.4	-0.20304	0.20606
35.5	-0.20345	0.20669
35.6	-0.20387	0.20731
35.7	-0.20428	0.20794
35.8	-0.20469	0.20855
35.9	-0.20511	0.20917
36	-0.20553	0.20977
36.1	-0.20595	0.21037
36.2	-0.20637	0.21096
36.3	-0.20679	0.21156
36.4	-0.2072	0.21215
36.5	-0.20761	0.21274
36.6	-0.20802	0.21332
36.7	-0.20843	0.21391
36.8	-0.20883	0.2145
36.9	-0.20924	0.2151
37	-0.20964	0.2157
37.1	-0.21005	0.2163
37.2	-0.21045	0.2169
37.3	-0.21084	0.21751
37.4	-0.21123	0.21812
37.5	-0.21163	0.21873
37.6	-0.21202	0.21935
37.7	-0.21241	0.21997
37.8	-0.21281	0.22058
37.9	-0.2132	0.22119
38	-0.21357	0.2218
38.1	-0.21395	0.22241
38.2	-0.21433	0.22301
38.3	-0.21472	0.22361
38.4	-0.2151	0.22421
38.5	-0.21546	0.22481
38.6	-0.21583	0.22541
38.7	-0.21619	0.22601
38.8	-0.21654	0.2266
38.9	-0.2169	0.22718
39	-0.21725	0.22776
39.1	-0.21761	0.22835
39.2	-0.21797	0.22893
39.3	-0.21833	0.22951
39.4	-0.21869	0.23008
39.5	-0.21906	0.23065
39.6	-0.21942	0.23121
39.7	-0.21979	0.23178
39.8	-0.22015	0.23234
39.9	-0.2205	0.23291
40	-0.22085	0.23348
40.1	-0.2212	0.23405
40.2	-0.22155	0.23462
40.3	-0.2219	0.23519
40.4	-0.22225	0.23575
40.5	-0.22259	0.23631
40.6	-0.22295	0.23687
40.7	-0.2233	0.23743
40.8	-0.22364	0.23799
40.9	-0.22398	0.23854
41	-0.22431	0.2391
41.1	-0.22464	0.23966
41.2	-0.22498	0.24023
41.3	-0.22532	0.24079
41.4	-0.22566	0.24136
41.5	-0.22601	0.24191
41.6	-0.22635	0.24247
41.7	-0.2267	0.24302
41.8	-0.22704	0.24357
41.9	-0.22738	0.24412
42	-0.22773	0.24467
42.1	-0.22809	0.24522
42.2	-0.22844	0.24578
42.3	-0.2288	0.24632
42.4	-0.22916	0.24687
42.5	-0.22951	0.24742
42.6	-0.22986	0.24797
42.7	-0.2302	0.24851
42.8	-0.23055	0.24905
42.9	-0.23089	0.24959
43	-0.23123	0.25014
43.1	-0.23156	0.25069
43.2	-0.2319	0.25123
43.3	-0.23224	0.25178
43.4	-0.23258	0.25233
43.5	-0.23293	0.25288
43.6	-0.23328	0.25344
43.7	-0.23364	0.254
43.8	-0.23399	0.25456
43.9	-0.23436	0.25511
44	-0.23472	0.25567
44.1	-0.23508	0.25623
44.2	-0.23545	0.25678
44.3	-0.2358	0.25733
44.4	-0.23615	0.25789
44.5	-0.2365	0.25844
44.6	-0.23685	0.25899
44.7	-0.23719	0.25954
44.8	-0.23752	0.26009
44.9	-0.23785	0.26063
45	-0.23817	0.26118
45.1	-0.2385	0.26173
45.2	-0.23883	0.26228
45.3	-0.23917	0.26283
45.4	-0.2395	0.26339
45.5	-0.23982	0.26394
45.6	-0.24015	0.26449
45.7	-0.24048	0.26505
45.8	-0.24081	0.2656
45.9	-0.24113	0.26616
46	-0.24145	0.26671
46.1	-0.24178	0.26726
46.2	-0.2421	0.26781
46.3	-0.24242	0.26836
46.4	-0.24274	0.26891
46.5	-0.24306	0.26946
46.6	-0.24338	0.27
46.7	-0.2437	0.27055
46.8	-0.24402	0.2711
46.9	-0.24433	0.27166
47	-0.24466	0.27222
47.1	-0.24497	0.27277
47.2	-0.24529	0.27333
47.3	-0.2456	0.27388
47.4	-0.24592	0.27443
47.5	-0.24624	0.27498
47.6	-0.24655	0.27553
47.7	-0.24687	0.27607
47.8	-0.24718	0.27661
47.9	-0.2475	0.27715
48	-0.24781	0.2777
48.1	-0.24813	0.27824
48.2	-0.24845	0.27878
48.3	-0.24876	0.27931
48.4	-0.24908	0.27984
48.5	-0.2494	0.28037
48.6	-0.24972	0.2809
48.7	-0.25003	0.28143
48.8	-0.25034	0.28195
48.9	-0.25063	0.28248
49	-0.25093	0.283
49.1	-0.25122	0.28352
49.2	-0.25151	0.28404
49.3	-0.25179	0.28456
49.4	-0.25208	0.28509
49.5	-0.25236	0.28562
49.6	-0.25264	0.28616
49.7	-0.25292	0.28671
49.8	-0.2532	0.28725
49.9	-0.25348	0.28779
50	-0.25375	0.28833
50.1	-0.25403	0.28887
50.2	-0.25431	0.28941
50.3	-0.25459	0.28994
50.4	-0.25487	0.29047
50.5	-0.25516	0.29101
50.6	-0.25544	0.29154
50.7	-0.25572	0.29207
50.8	-0.256	0.29259
50.9	-0.25629	0.29312
51	-0.25657	0.29363
51.1	-0.25685	0.29416
51.2	-0.25712	0.29467
51.3	-0.2574	0.29518
51.4	-0.25767	0.29569
51.5	-0.25794	0.2962
51.6	-0.25822	0.29672
51.7	-0.25849	0.29723
51.8	-0.25877	0.29774
51.9	-0.25904	0.29824
52	-0.25932	0.29875
52.1	-0.25958	0.29925
52.2	-0.25986	0.29974
52.3	-0.26012	0.30024
52.4	-0.26039	0.30073
52.5	-0.26067	0.30122
52.6	-0.26095	0.30172
52.7	-0.26123	0.30221
52.8	-0.26152	0.3027
52.9	-0.2618	0.3032
53	-0.26208	0.3037
53.1	-0.26237	0.30421
53.2	-0.26265	0.3047
53.3	-0.26293	0.3052
53.4	-0.26321	0.3057
53.5	-0.26349	0.3062
53.6	-0.26376	0.30669
53.7	-0.26402	0.30719
53.8	-0.26429	0.30768
53.9	-0.26456	0.30817
54	-0.26484	0.30866
54.1	-0.26511	0.30915
54.2	-0.26538	0.30965
54.3	-0.26565	0.31014
54.4	-0.26591	0.31064
54.5	-0.26618	0.31114
54.6	-0.26643	0.31164
54.7	-0.26669	0.31213
54.8	-0.26694	0.31263
54.9	-0.26719	0.31313
55	-0.26743	0.31362
55.1	-0.26768	0.31413
55.2	-0.26793	0.31463
55.3	-0.26818	0.31513
55.4	-0.26842	0.31564
55.5	-0.26867	0.31615
55.6	-0.26893	0.31667
55.7	-0.26917	0.31718
55.8	-0.26942	0.31768
55.9	-0.26966	0.31819
56	-0.2699	0.31868
56.1	-0.27015	0.31917
56.2	-0.27039	0.31965
56.3	-0.27064	0.32013
56.4	-0.27088	0.32061
56.5	-0.27113	0.32109
56.6	-0.27137	0.32157
56.7	-0.2716	0.32206
56.8	-0.27183	0.32254
56.9	-0.27206	0.32303
57	-0.27228	0.32351
57.1	-0.2725	0.324
57.2	-0.27272	0.32448
57.3	-0.27294	0.32497
57.4	-0.27316	0.32546
57.5	-0.27338	0.32595
57.6	-0.2736	0.32645
57.7	-0.27383	0.32694
57.8	-0.27405	0.32743
57.9	-0.27428	0.32793
58	-0.27451	0.32843
58.1	-0.27474	0.32893
58.2	-0.27497	0.32941
58.3	-0.27521	0.3299
58.4	-0.27543	0.33039
58.5	-0.27566	0.33087
58.6	-0.27588	0.33136
58.7	-0.27611	0.33184
58.8	-0.27632	0.33234
58.9	-0.27654	0.33283
59	-0.27676	0.33332
59.1	-0.27698	0.33382
59.2	-0.2772	0.33431
59.3	-0.27742	0.33481
59.4	-0.27764	0.3353
59.5	-0.27786	0.33579
59.6	-0.27808	0.33628
59.7	-0.27828	0.33676
59.8	-0.27849	0.33725
59.9	-0.27869	0.33774
60	-0.27889	0.33823
60.1	-0.27908	0.33872
60.2	-0.27928	0.33921
60.3	-0.27948	0.3397
60.4	-0.27967	0.34019
60.5	-0.27986	0.34069
