0	1
0.1	0.99979
0.2	0.99959
0.3	0.99938
0.4	0.99916
0.5	0.99895
0.6	0.99873
0.7	0.99852
0.8	0.9983
0.9	0.99808
1	0.99787
1.1	0.99765
1.2	0.99743
1.3	0.99722
1.4	0.997
1.5	0.99678
1.6	0.99656
1.7	0.99633
1.8	0.9961
1.9	0.99587
2	0.99564
2.1	0.9954
2.2	0.99516
2.3	0.99493
2.4	0.99469
2.5	0.99445
2.6	0.99422
2.7	0.99398
2.8	0.99374
2.9	0.9935
3	0.99325
3.1	0.99301
3.2	0.99276
3.3	0.99251
3.4	0.99226
3.5	0.99201
3.6	0.99175
3.7	0.9915
3.8	0.99124
3.9	0.99097
4	0.9907
4.1	0.99043
4.2	0.99015
4.3	0.98987
4.4	0.9896
4.5	0.98932
4.6	0.98904
4.7	0.98876
4.8	0.98848
4.9	0.98819
5	0.98791
5.1	0.98762
5.2	0.98733
5.3	0.98704
5.4	0.98675
5.5	0.98645
5.6	0.98615
5.7	0.98585
5.8	0.98555
5.9	0.98525
6	0.98494
6.1	0.98464
6.2	0.98433
6.3	0.98402
6.4	0.98371
6.5	0.9834
6.6	0.98309
6.7	0.98277
6.8	0.98246
6.9	0.98215
7	0.98184
7.1	0.98152
7.2	0.98121
7.3	0.98089
7.4	0.98057
7.5	0.98026
7.6	0.97994
7.7	0.97962
7.8	0.9793
7.9	0.97898
8	0.97866
8.1	0.97834
8.2	0.97801
8.3	0.97769
8.4	0.97736
8.5	0.97703
8.6	0.97669
8.7	0.97636
8.8	0.97602
8.9	0.97568
9	0.97533
9.1	0.97498
9.2	0.97463
9.3	0.97427
9.4	0.97392
9.5	0.97356
9.6	0.9732
9.7	0.97284
9.8	0.97247
9.9	0.97211
10	0.97174
10.1	0.97138
10.2	0.97101
10.3	0.97064
10.4	0.97027
10.5	0.9699
10.6	0.96952
10.7	0.96914
10.8	0.96876
10.9	0.96837
11	0.96798
11.1	0.96759
11.2	0.96719
11.3	0.9668
11.4	0.9664
11.5	0.966
11.6	0.9656
11.7	0.9652
11.8	0.96479
11.9	0.96439
12	0.96398
12.1	0.96357
12.2	0.96316
12.3	0.96274
12.4	0.96233
12.5	0.96192
12.6	0.9615
12.7	0.96109
12.8	0.96067
12.9	0.96025
13	0.95983
13.1	0.9594
13.2	0.95898
13.3	0.95855
13.4	0.95812
13.5	0.9577
13.6	0.95726
13.7	0.95683
13.8	0.95639
13.9	0.95595
14	0.9555
14.1	0.95506
14.2	0.95461
14.3	0.95416
14.4	0.9537
14.5	0.95325
14.6	0.9528
14.7	0.95233
14.8	0.95187
14.9	0.9514
15	0.95093
15.1	0.95047
15.2	0.95
15.3	0.94953
15.4	0.94905
15.5	0.94858
15.6	0.9481
15.7	0.94762
15.8	0.94715
15.9	0.94666
16	0.94618
16.1	0.9457
16.2	0.94521
16.3	0.94473
16.4	0.94425
16.5	0.94377
16.6	0.94328
16.7	0.94279
16.8	0.94229
16.9	0.94179
17	0.94129
17.1	0.94077
17.2	0.94026
17.3	0.93975
