1	1921.736000
2	1856.378000
3	2564.392000
4	1546.714000
5	3782.370000
6	2564.950000
7	2674.398000
8	4888.172000
9	3099.170000
10	3370.614000
11	3837.088000
12	9790.206000
13	1987.744000
14	3913.936000
15	2565.824000
16	6283.856000
17	2314.338000
18	5214.432000
19	3513.384000
20	1701.244000
21	2982.976000
22	3757.950000
23	2147.478000
24	3426.506000
25	1904.854000
26	4440.970000
27	3396.292000
28	3386.556000
29	3360.764000
30	3210.542000
31	3357.346000
32	2383.166000
33	2795.976000
34	8454.418000
35	3208.598000
36	3571.232000
37	2825.634000
38	2089.948000
39	5983.118000
40	4190.888000
41	4856.310000
42	2430.202000
43	3523.192000
44	3174.784000
45	2951.194000
46	2137.404000
47	2351.360000
48	2799.340000
49	4733.804000
50	5198.412000
51	1371.874000
52	3897.376000
53	7364.528000
54	2820.962000
55	2443.074000
56	3000.814000
57	2268.650000
58	4582.180000
59	5152.212000
60	4905.110000
61	6002.418000
62	4660.460000
63	3140.888000
64	1411.394000
65	1916.252000
66	5730.448000
67	1601.362000
68	6216.912000
69	3277.098000
70	2658.426000
71	4059.332000
72	1594.698000
73	3750.186000
74	2070.312000
75	3793.998000
76	2140.782000
77	5722.560000
78	3657.504000
79	4100.496000
80	3244.870000
81	5210.002000
82	5649.834000
83	8384.048000
84	4786.284000
85	3007.640000
86	2651.450000
87	1629.088000
88	7420.872000
89	10307.268000
90	4175.130000
91	1855.144000
92	2804.146000
93	2782.750000
94	6615.432000
95	3422.370000
96	3152.836000
97	4056.900000
98	12350.264000
99	1933.710000
100	3016.080000
