0.0005	-0.0034
0.00015551	0.003158
0.0012848	0.0028971
0.00011484	0.0033506
0.00066011	0.0038741
0.0010886	0.0039415
0.00020923	0.0042452
0.0010729	0.0040214
0.0017192	0.0035425
0.0017989	0.0028328
0.0026788	0.0023646
0.0023124	0.0016919
0.0018066	0.0019266
0.0023409	0.0031423
0.0021026	0.0022778
0.0021207	0.0017816
0.0017852	0.0016606
0.0018075	0.0017197
0.0023789	0.0022899
0.0017098	0.0026005
0.002372	0.0024959
0.0030006	0.0031804
0.0025219	0.0032978
0.0024952	0.002544
0.001746	0.0016655
0.0021736	0.002501
0.00071448	0.0016772
0.0003861	0.0017468
0.0011305	0.0016063
0.0011211	0.0018129
0.0014462	0.0014589
0.00035798	0.0021061
4.3555e-05	0.0025223
0.00016193	0.0032147
0.00011689	0.0035407
5.6099e-05	0.0036437
0.0014347	0.0038646
0.0013288	0.0043886
0.00084585	0.0043344
0.002147	0.0044602
0.0020452	0.0045759
0.0030879	0.0037171
0.0026246	0.0040021
0.0019931	0.0043128
0.0028985	0.0036271
0.001698	0.0029076
0.0021057	0.0031976
0.0022052	0.0028909
0.0016907	0.0022382
0.0010043	0.0023645
0.00065895	0.0020123
0.00018801	0.0024099
0.00091961	0.0027594
0.00070371	0.0028466
0.00092723	0.0036275
0.0011296	0.0038393
0.00065356	0.0042217
0.00073571	0.0040033
0.00084975	0.0046704
4.6647e-05	0.0051938
0.00072162	0.0063211
3.4572e-07	0.0057616
0.0004715	0.0058374
0.00075107	0.0055829
0.00032458	0.0060659
8.4963e-05	0.0055223
0.00068448	0.0046368
0.0016753	0.005065
0.002222	0.0043022
0.0018955	0.0037361
0.0021347	0.004681
0.002311	0.005406
0.0028083	0.0057109
0.0040115	0.0056133
0.0043421	0.0060856
0.0042392	0.0061184
0.0053375	0.005281
0.0045782	0.0061346
0.005708	0.0060747
0.006486	0.0061357
0.0058457	0.0064986
0.0049373	0.0069944
0.0047837	0.0072336
0.0048904	0.0070732
0.005611	0.0075775
0.0064734	0.007769
0.0067885	0.0085873
0.0063039	0.0094714
0.0064035	0.0092068
0.0066083	0.009816
0.007205	0.010227
0.0079455	0.010321
0.0076277	0.010631
0.0075034	0.010627
0.0079508	0.010661
0.0084494	0.010466
0.0084508	0.0098386
0.0085669	0.0095176
0.0084206	0.0098652
0.0082724	0.0090587
0.0091389	0.0087097
0.0095009	0.0094588
0.010983	0.0095112
0.011904	0.0093006
0.011209	0.009121
0.010284	0.008826
0.010967	0.0095579
0.011386	0.0086757
0.010573	0.0083256
0.010608	0.0075057
0.010444	0.0070627
0.010247	0.006269
0.010702	0.0054715
0.011902	0.0052229
0.012213	0.0057598
0.011943	0.0065445
0.01284	0.0059548
0.012997	0.0057107
0.014208	0.005264
0.014997	0.0049338
0.015139	0.0044103
0.014934	0.0044846
0.014739	0.0041354
0.014703	0.0055109
0.014223	0.0052635
0.013771	0.0053039
0.014442	0.0047744
0.014328	0.0050765
0.013926	0.0052137
0.014947	0.005482
0.016043	0.0039637
0.016467	0.0040792
0.016057	0.003791
0.015743	0.0033947
0.015858	0.0030329
0.015102	0.0028948
0.01554	0.0036654
0.015229	0.0036434
0.015182	0.0043265
0.013809	0.0044618
0.013762	0.0049549
0.013685	0.0055128
0.01371	0.005894
0.013929	0.0055912
0.013672	0.0058608
0.014189	0.0053057
0.015153	0.0055626
0.014227	0.0060067
0.014369	0.0048514
0.014635	0.0043679
0.015422	0.0047392
0.01618	0.0044389
0.015879	0.0043333
0.016469	0.0038558
0.015634	0.0036918
0.015581	0.003269
0.015418	0.0036006
0.014977	0.0039518
0.016082	0.0036265
0.016541	0.0038161
0.016288	0.004632
0.016068	0.0050249
0.0167	0.0041024
0.017467	0.0042693
0.016658	0.0044443
0.017368	0.0042437
0.017667	0.0041044
0.017304	0.0039365
0.016596	0.0049129
0.017046	0.005347
0.016821	0.0058363
0.016885	0.0054387
0.017099	0.0055105
0.017882	0.0052883
0.018274	0.0049509
0.018529	0.0052219
0.019344	0.0056835
0.018981	0.0064568
0.01841	0.0067459
0.019274	0.0073364
0.019787	0.0081503
0.019287	0.0082529
0.019936	0.0073197
0.020556	0.0073081
0.020059	0.0073488
0.019627	0.0068534
0.018891	0.0073844
0.018242	0.0081609
0.01767	0.0090913
0.018645	0.0088008
0.017633	0.0090723
0.019	0.0084701
0.018668	0.0086472
0.018268	0.008704
0.017747	0.0088123
0.016818	0.0086674
0.01759	0.0088753
0.017313	0.0084292
0.01738	0.0090778
0.017565	0.0085967
0.016892	0.010066
0.016146	0.010128
0.015805	0.0096146
0.016309	0.0092232
0.016497	0.0081291
0.01639	0.0078964
0.016516	0.006897
0.014886	0.00649
0.014204	0.0046327
0.014384	0.0052139
0.014743	0.0053055
0.014156	0.0048083
0.014118	0.0049432
0.014824	0.0045636
0.015058	0.0050763
0.014078	0.0055837
0.013281	0.0063972
0.013422	0.0071787
0.012512	0.0077622
0.01259	0.0076685
0.011105	0.0076719
0.010859	0.0089758
0.011381	0.0095042
0.010727	0.0093256
0.01087	0.0097908
0.011728	0.0098321
0.011464	0.010231
0.010754	0.010286
0.010791	0.010457
0.011939	0.0098232
0.013484	0.009741
0.01394	0.0099006
0.012192	0.0096438
0.011307	0.0090318
0.011811	0.0085574
0.011377	0.0084649
0.012014	0.0089472
0.013074	0.0079233
0.012934	0.0067978
0.012589	0.0059643
0.01299	0.005417
0.012528	0.0055403
0.01146	0.0049309
0.012751	0.0061461
0.01257	0.0063537
0.012584	0.0052944
0.013608	0.0056071
0.013249	0.004879
0.012992	0.004746
0.013601	0.0044377
0.014234	0.0040689
0.014287	0.003387
0.013534	0.003666
0.013898	0.0040287
0.01339	0.0038067
0.013112	0.0033235
0.013326	0.0041666
0.013732	0.0038121
0.013282	0.0038243
